%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1728111977976681623,2425,1728111979599533359,gps,0,1,37.2889366,127.1070721,106.616,0.058080999999999994,0.0,0.0,0.0,0.058080999999999994,0.0,0.0,0.0,0.18318399999999999,2
1728111978076511559,2426,1728111979699533334,gps,0,1,37.288937,127.10707219999999,106.592,0.058080999999999994,0.0,0.0,0.0,0.058080999999999994,0.0,0.0,0.0,0.182329,2
1728111978176577866,2427,1728111979799533308,gps,0,1,37.2889372,127.10707219999999,106.60300000000001,0.058080999999999994,0.0,0.0,0.0,0.058080999999999994,0.0,0.0,0.0,0.182329,2
1728111978276715995,2428,1728111979899533283,gps,0,1,37.288937499999996,127.10707239999999,106.60300000000001,0.058080999999999994,0.0,0.0,0.0,0.058080999999999994,0.0,0.0,0.0,0.182329,2
1728111978380918399,2429,1728111979999533259,gps,0,1,37.2889378,127.10707239999999,106.601,0.058080999999999994,0.0,0.0,0.0,0.058080999999999994,0.0,0.0,0.0,0.182329,2
1728111978477163792,2430,1728111980099533232,gps,0,1,37.288938099999996,127.10707239999999,106.60000000000001,0.058080999999999994,0.0,0.0,0.0,0.058080999999999994,0.0,0.0,0.0,0.18318399999999999,2
1728111978576718976,2431,1728111980199533207,gps,0,1,37.2889383,127.1070726,106.611,0.058080999999999994,0.0,0.0,0.0,0.058080999999999994,0.0,0.0,0.0,0.18318399999999999,2
1728111978677727939,2432,1728111980299533182,gps,0,1,37.288938699999996,127.10707269999999,106.61,0.058080999999999994,0.0,0.0,0.0,0.058080999999999994,0.0,0.0,0.0,0.18318399999999999,2
1728111978777355876,2433,1728111980399533157,gps,0,1,37.2889389,127.10707289999999,106.61,0.058080999999999994,0.0,0.0,0.0,0.058080999999999994,0.0,0.0,0.0,0.18404099999999998,2
1728111978876801768,2434,1728111980499533131,gps,0,1,37.2889392,127.10707289999999,106.60600000000001,0.058080999999999994,0.0,0.0,0.0,0.058080999999999994,0.0,0.0,0.0,0.18404099999999998,2
1728111978977037227,2435,1728111980599533106,gps,0,1,37.2889395,127.107073,106.61800000000001,0.058080999999999994,0.0,0.0,0.0,0.058080999999999994,0.0,0.0,0.0,0.18404099999999998,2
1728111979076424164,2436,1728111980699533081,gps,0,1,37.2889397,127.1070731,106.605,0.058080999999999994,0.0,0.0,0.0,0.058080999999999994,0.0,0.0,0.0,0.18404099999999998,2
1728111979176448246,2437,1728111980799533055,gps,0,1,37.28894,127.10707319999999,106.607,0.058080999999999994,0.0,0.0,0.0,0.058080999999999994,0.0,0.0,0.0,0.18404099999999998,2
1728111979276767744,2438,1728111980899533030,gps,0,1,37.2889402,127.1070733,106.61200000000001,0.0576,0.0,0.0,0.0,0.0576,0.0,0.0,0.0,0.18404099999999998,2
1728111979381031332,2439,1728111980999533006,gps,0,1,37.288940499999995,127.1070733,106.611,0.0576,0.0,0.0,0.0,0.0576,0.0,0.0,0.0,0.18404099999999998,2
1728111979476117565,2440,1728111981099532980,gps,0,1,37.2889407,127.1070735,106.611,0.0576,0.0,0.0,0.0,0.0576,0.0,0.0,0.0,0.18404099999999998,2
1728111979577139888,2441,1728111981199532954,gps,0,1,37.288941,127.10707359999999,106.61,0.0576,0.0,0.0,0.0,0.0576,0.0,0.0,0.0,0.18404099999999998,2
1728111979677227923,2442,1728111981299532929,gps,0,1,37.2889413,127.10707359999999,106.605,0.0576,0.0,0.0,0.0,0.0576,0.0,0.0,0.0,0.18404099999999998,2
1728111979776928219,2443,1728111981399532904,gps,0,1,37.2889416,127.10707359999999,106.61,0.0576,0.0,0.0,0.0,0.0576,0.0,0.0,0.0,0.18404099999999998,2
1728111979876706081,2444,1728111981499532878,gps,0,1,37.288941799999996,127.1070738,106.62100000000001,0.0576,0.0,0.0,0.0,0.0576,0.0,0.0,0.0,0.18489999999999998,2
1728111979977842598,2445,1728111981599532853,gps,0,1,37.2889421,127.10707389999999,106.622,0.0576,0.0,0.0,0.0,0.0576,0.0,0.0,0.0,0.18489999999999998,2
